latitude,longitude,time,date,number of sats,gps speed (kn),gps true heading,gps magnetic variation,hdop,c magnetic heading,c true heading,pitch angle,roll angle,c inside temp (c),dfs depth (m),dtb height (m),total water column (m),batt percent,power watts,watt-hours,batt volts,batt ampers,batt state,time to empty,current step,dist to next (m),next speed (kn),vehicle speed (kn),motor speed cmd,next heading,next long,next lat,next depth (m),depth goal (m),vehicle state,error state,distance to track (m),fin pitch r,fin pitch l,pitch goal,fin yaw t,fin yaw b,yaw goal,fin roll,dvl-depth (m),dvl -altitude (m),dvl -water column (m),dvl-fixtype,dvl-fixquality,dvl-temperature,conductivity (mmhos/cm),temperature (c),salinity (ppt),sound speed (m/s),date m/d/y,time hh:mm:ss,temp c,spcond ms/cm,sal ppt,depth feet,ph,ph mv,turbid+ ntu,chl ug/l,bga-pc cells/ml,odosat %,odo mg/l,battery volts,rosem command type,timestamp,temperature,salinity,odo
25.91163105,-80.13725979,21:29.3,11/16/22,9,1.053,111.67,-7.23198201,0.9,116.2,108.83,2.14,-2.58,32.9,0.0,3.52,3.53,98,28,523.2,16.4,-1.7,D,1267.8,8,12.402,1,1.05,157,113.17,-80.13714579,25.91158718,0,0,1,N,0.1774638,70,70,11,142,142,112.6827,0,9999.99,3.54,3.667,2,9,28.6,0,28.60000038,42.09,1549.99329,11/16/22,11:53:43,27.67,62.57,42.09,1.122,8.3,-77.4,-2.6,-2.0,-1836,89.0,5.54,13.2,,2022-11-16 21:29:18+00:00,27.67,42.09,5.54
25.91162889,-80.13725537,21:30.3,11/16/22,9,1.003,114.38,-7.23198201,0.9,116.2,108.83,1.86,-2.14,32.9,0.0,3.6,3.61,98,28,523.2,16.4,-1.7,D,1267.8,8,11.9,1,1.04,157,112.94,-80.13714579,25.91158718,0,0,1,N,0.2188991,68,68,11,141,141,112.3861,0,9999.99,3.62,3.747,2,9,28.6,0,28.60000038,41.93,1549.82457,11/16/22,11:53:44,27.67,62.36,41.93,1.123,8.3,-77.6,-2.7,-4.8,-3205,89.1,5.55,13.2,,2022-11-16 21:30:18+00:00,27.67,41.93,5.55
25.91162712,-80.13724947,21:31.3,11/16/22,9,1.012,115.39,-7.23198201,0.9,116.7,109.29,1.86,-1.96,32.9,0.0,3.63,3.64,98,27,523.2,16.4,-1.6,D,1311.2,8,11.281,1,1.06,157,113.18,-80.13714579,25.91158718,0,0,1,N,0.1586621,68,68,11,141,141,112.8173,0,9999.99,3.65,3.777,2,9,28.6,0,28.60000038,41.82,1549.70846,11/16/22,11:53:46,27.7,62.22,41.82,1.107,8.3,-77.2,-2.8,-4.2,-3813,89.9,5.6,13.3,,2022-11-16 21:31:18+00:00,27.7,41.82,5.6
25.91162536,-80.13724391,21:32.3,11/16/22,9,1.08,113.68,-7.23198201,0.9,116.6,109.2,2.05,-2.07,32.9,0.0,3.65,3.65,98,27,523.2,16.4,-1.6,D,1311.2,8,10.693,1,1.08,157,113.39,-80.13714579,25.91158718,0,0,1,N,0.1104848,69,69,11,143,143,113.1622,0,9999.99,3.67,3.797,2,9,28.6,0,28.60000038,41.82,1549.70846,11/16/22,11:53:46,27.7,62.22,41.82,1.107,8.3,-77.2,-2.8,-4.2,-3813,89.9,5.6,13.3,,2022-11-16 21:32:18+00:00,27.7,41.82,5.6
25.91162343,-80.13723898,21:33.3,11/16/22,9,1.069,112.71,-7.23198201,0.9,117.8,110.31,1.53,-1.86,32.9,0.0,3.66,3.66,98,27,523.2,16.4,-1.6,D,1311.2,8,10.155,1,1.06,157,113.39,-80.13714579,25.91158718,0,0,1,N,0.1046509,66,66,11,139,139,113.204,0,9999.99,3.68,3.807,2,9,28.6,0,28.60000038,41.99,1549.88752,11/16/22,11:53:47,27.7,62.43,41.99,1.119,8.3,-77.3,-2.2,-1.0,-1819,90.1,5.61,13.2,,2022-11-16 21:33:18+00:00,27.7,41.99,5.61
25.91162174,-80.13723323,21:34.3,11/16/22,9,0.981,112.07,-7.23198201,0.9,117.4,109.94,1.9,-1.99,32.9,0.0,3.69,3.69,98,27,523.2,16.4,-1.6,D,1311.2,8,9.553,1,1.05,157,113.72,-80.13714579,25.91158718,0,0,1,N,0.0446,68,68,11,142,142,113.6343,0,9999.99,3.71,3.837,2,9,28.6,0,28.60000038,41.92,1549.81377,11/16/22,11:53:49,27.67,62.34,41.92,1.12,8.3,-77.4,-2.4,-2.8,-2296,90.7,5.65,13.1,,2022-11-16 21:34:18+00:00,27.67,41.92,5.65
25.91162019,-80.13722847,21:35.3,11/16/22,9,0.994,114.39,-7.23198201,0.9,117.7,110.22,1.92,-1.98,32.9,0.0,3.71,3.72,98,27,523.2,16.4,-1.6,D,1309.7,8,9.048,1,1.05,157,113.94,-80.13714579,25.91158718,0,0,1,N,0.00918,69,69,11,142,142,113.8877,0,9999.99,3.73,3.857,2,9,28.6,0,28.60000038,41.92,1549.81377,11/16/22,11:53:49,27.67,62.34,41.92,1.12,8.3,-77.4,-2.4,-2.8,-2296,90.7,5.65,13.1,,2022-11-16 21:35:18+00:00,27.67,41.92,5.65
25.911618,-80.13722358,21:36.4,11/16/22,9,1.077,114.13,-7.23198201,0.9,117.9,110.4,1.94,-2.06,32.8,0.0,3.76,3.77,98,27,523.2,16.4,-1.6,D,1309.7,8,8.502,1,1.09,157,113.77,-80.13714579,25.91158718,0,0,1,N,0.0328,69,69,11,140,140,113.7182,0,9999.99,3.78,3.907,2,9,28.6,0,28.60000038,41.95,1549.84559,11/16/22,11:53:50,27.67,62.38,41.95,1.123,8.3,-77.5,-3.0,-6.3,-3546,91.0,5.67,13.2,,2022-11-16 21:36:24+00:00,27.67,41.95,5.67
25.91161608,-80.13721852,21:37.4,11/16/22,9,1.045,112.39,-7.23198201,0.9,118.3,110.77,2.16,-2.13,32.8,0.0,3.77,3.77,98,27,523.2,16.4,-1.6,D,1309.7,8,7.953,1,1.09,157,113.84,-80.13714579,25.91158718,0,0,1,N,0.0211,70,70,11,139,139,113.8025,0,9999.99,3.79,3.917,2,9,28.6,0,28.60000038,41.97,1549.86668,11/16/22,11:53:52,27.69,62.41,41.97,1.113,8.3,-77.3,-2.9,-4.3,-2375,91.4,5.69,13.0,,2022-11-16 21:37:24+00:00,27.69,41.97,5.69
25.91161411,-80.13721281,21:38.4,11/16/22,9,1.019,114.43,-7.23198201,0.9,118.4,110.86,1.87,-2.64,32.9,0.0,3.8,3.81,98,27,523.1,16.4,-1.6,D,1314.3,8,7.341,1,1.08,157,114.07,-80.13714579,25.91158718,0,0,1,N,0.00941,68,68,11,140,140,114.0208,0,9999.99,3.82,3.947,2,9,28.6,0,28.60000038,41.97,1549.86668,11/16/22,11:53:52,27.69,62.41,41.97,1.113,8.3,-77.3,-2.9,-4.3,-2375,91.4,5.69,13.0,,2022-11-16 21:38:24+00:00,27.69,41.97,5.69
25.91161241,-80.13720759,21:39.4,11/16/22,9,1.017,116.0,-7.23198201,0.9,118.8,111.23,1.99,-2.63,32.9,0.0,3.82,3.82,98,27,523.1,16.4,-1.6,D,1314.3,8,6.788,1,1.07,157,114.41,-80.13714579,25.91158718,0,0,1,N,0.0492,69,69,11,139,139,114.3058,0,9999.99,3.84,3.967,2,9,28.6,0,28.60000038,41.89,1549.78217,11/16/22,11:53:53,27.7,62.31,41.89,1.102,8.3,-77.2,-3.2,-1.8,-4525,91.6,5.7,13.2,,2022-11-16 21:39:24+00:00,27.7,41.89,5.7
25.9116105,-80.1372024,21:40.4,11/16/22,9,1.071,113.69,-7.23198201,0.9,119.6,111.97,1.69,-2.02,32.9,0.0,3.86,3.87,98,27,523.1,16.4,-1.6,D,1314.3,8,6.228,1,1.06,157,114.61,-80.13714579,25.91158718,0,0,1,N,0.0678,67,67,11,137,137,114.4388,0,9999.99,3.88,4.007,2,9,28.6,0,28.60000038,42.06,1549.96169,11/16/22,11:53:54,27.71,62.52,42.06,1.128,8.3,-77.3,-3.2,-2.2,-2135,91.7,5.71,13.2,,2022-11-16 21:40:24+00:00,27.71,42.06,5.71
25.91160653,-80.13719293,21:42.4,11/16/22,9,0.951,114.69,-7.23198201,0.9,118.9,111.33,1.81,-4.52,32.9,0.0,3.89,3.89,98,27,523.1,16.4,-1.6,D,1306.4,9,26.074,1,1.03,157,81.6,-80.13693503,25.91164078,0,0,1,N,3.395075,68,68,11,38,38,89.07349,0,9999.99,3.91,4.037,2,9,28.6,0,28.60000038,41.7,1549.58193,11/16/22,11:53:56,27.7,62.05,41.7,1.118,8.3,-77.6,-2.9,-1.6,-1400,92.0,5.74,13.1,,2022-11-16 21:42:24+00:00,27.7,41.7,5.74
25.91160477,-80.13718806,21:43.4,11/16/22,9,0.976,117.97,-7.23198201,0.9,115.7,108.37,1.72,-1.5,33.0,0.0,3.92,3.92,98,27,523.1,16.4,-1.6,D,1298.6,9,25.622,1,1.06,157,81.01,-80.13693503,25.91164078,0,0,1,N,3.064566,67,67,11,46,46,88.18668,0,9999.99,3.94,4.067,2,9,28.6,0,28.60000038,41.77,1549.65548,11/16/22,11:53:57,27.69,62.15,41.77,1.117,8.3,-77.3,-2.1,-2.3,750,92.0,5.74,13.3,,2022-11-16 21:43:24+00:00,27.69,41.77,5.74
25.91160274,-80.13718333,21:44.4,11/16/22,9,0.994,118.6,-7.23198201,0.9,111.5,104.48,1.73,-1.93,32.9,0.0,3.94,3.95,98,27,523.1,16.4,-1.6,D,1298.6,9,25.192,1,1.03,157,80.33,-80.13693503,25.91164078,0,0,1,N,2.714005,68,68,11,55,55,87.10186,0,9999.99,3.96,4.087,2,9,28.6,0,28.60000038,41.82,1549.70833,11/16/22,11:53:59,27.7,62.21,41.82,1.121,8.3,-77.3,-3.0,0.3,-4119,92.4,5.76,13.2,,2022-11-16 21:44:24+00:00,27.7,41.82,5.76
25.91160116,-80.1371781,21:45.4,11/16/22,9,1.038,116.73,-7.23198201,0.9,107.3,100.59,2.07,-0.92,32.9,0.0,3.93,3.93,98,27,523.1,16.4,-1.6,D,1298.6,9,24.707,1,1.04,157,79.73,-80.13693503,25.91164078,0,0,1,N,2.401541,69,69,11,69,69,86.16908,0,9999.99,3.95,4.077,2,9,28.6,0,28.60000038,41.82,1549.70833,11/16/22,11:53:59,27.7,62.21,41.82,1.121,8.3,-77.3,-3.0,0.3,-4119,92.4,5.76,13.2,,2022-11-16 21:45:24+00:00,27.7,41.82,5.76
25.91159984,-80.13717369,21:46.5,11/16/22,9,0.956,114.21,-7.23198201,0.9,103.4,96.97,2.45,-1.7,32.9,0.0,3.96,3.96,98,27,523.1,16.4,-1.6,D,1298.6,9,24.3,1,1.04,157,79.2,-80.13693503,25.91164078,0,0,1,N,2.136389,72,72,11,80,80,85.31306,0,9999.99,3.98,4.107,2,9,28.6,0,28.60000038,41.74,1549.62396,11/16/22,11:54:00,27.69,62.12,41.74,1.108,8.3,-77.5,-3.1,-2.7,-694,92.6,5.78,13.1,,2022-11-16 21:46:30+00:00,27.69,41.74,5.78
25.91159838,-80.13716948,21:47.5,11/16/22,9,0.979,112.14,-7.23198201,0.9,100.3,94.08,1.9,-1.35,32.9,0.0,3.98,3.98,98,27,523.1,16.4,-1.6,D,1290.1,9,23.918,1,1.05,157,78.63,-80.13693503,25.91164078,0,0,1,N,1.86061,68,68,11,86,86,84.30448,0,9999.99,4.0,4.127,2,9,28.6,0,28.60000038,41.88,1549.77166,11/16/22,11:54:02,27.71,62.3,41.88,1.129,8.3,-77.4,-2.7,-2.2,-3448,92.6,5.76,13.2,,2022-11-16 21:47:30+00:00,27.71,41.88,5.76
25.91159791,-80.13716373,21:48.5,11/16/22,9,0.998,105.41,-7.23198201,0.9,97.0,91.0,2.16,-1.67,32.9,0.0,4.03,4.03,98,27,523.1,16.4,-1.6,D,1290.1,9,23.365,1,1.04,157,78.23,-80.13693503,25.91164078,0,0,1,N,1.649778,69,69,11,96,96,83.76289,0,9999.99,4.05,4.177,2,9,28.6,0,28.60000038,41.88,1549.77166,11/16/22,11:54:02,27.71,62.3,41.88,1.129,8.3,-77.4,-2.7,-2.2,-3448,92.6,5.76,13.2,,2022-11-16 21:48:30+00:00,27.71,41.88,5.76
25.91159727,-80.13715901,21:49.5,11/16/22,9,1.001,102.56,-7.23198201,0.9,95.1,89.22,1.98,-1.42,33.0,0.0,4.05,4.05,98,27,523.1,16.4,-1.6,D,1283.9,9,22.918,1,1.04,157,77.81,-80.13693503,25.91164078,0,0,1,N,1.451481,69,69,11,102,102,83.09521,0,9999.99,4.07,4.197,2,9,28.6,0,28.60000038,41.66,1549.53951,11/16/22,11:54:03,27.73,62.01,41.66,1.114,8.3,-77.5,-2.9,-1.1,-1159,92.6,5.77,13.3,,2022-11-16 21:49:30+00:00,27.73,41.66,5.77
25.91159707,-80.1371535,21:50.5,11/16/22,9,1.004,96.19,-7.23198201,0.9,92.8,87.06,1.86,-1.54,33.0,0.0,4.06,4.06,98,27,523.0,16.4,-1.6,D,1297.7,9,22.385,1,1.0,157,77.46,-80.13693503,25.91164078,0,0,1,N,1.278155,68,68,11,109,109,82.63878,0,9999.99,4.08,4.207,2,9,28.6,0,28.60000038,41.73,1549.61333,11/16/22,11:54:05,27.73,62.1,41.73,1.123,8.3,-77.1,-1.6,-3.0,-2042,92.9,5.79,13.2,,2022-11-16 21:50:30+00:00,27.73,41.73,5.79
25.91159761,-80.13714856,21:51.5,11/16/22,9,0.986,92.8,-7.23198201,0.9,91.0,85.37,2.13,-0.84,33.0,0.0,4.09,4.09,98,27,523.0,16.4,-1.6,D,1297.7,9,21.889,1,1.02,157,77.33,-80.13693503,25.91164078,0,0,1,N,1.199257,70,70,11,95,95,82.7223,0,9999.99,4.11,4.237,2,9,28.6,0,28.60000038,41.73,1549.61333,11/16/22,11:54:05,27.73,62.1,41.73,1.123,8.3,-77.1,-1.6,-3.0,-2042,92.9,5.79,13.2,,2022-11-16 21:51:30+00:00,27.73,41.73,5.79
25.91159838,-80.13714321,21:52.5,11/16/22,9,1.069,90.27,-7.23198201,0.9,90.0,84.43,1.89,-1.72,32.9,0.0,4.08,4.08,98,27,523.0,16.4,-1.6,D,1297.7,9,21.348,1,1.06,157,77.24,-80.13693503,25.91164078,0,0,1,N,1.13583,68,68,11,118,118,82.28829,0,9999.99,4.1,4.227,2,9,28.6,0,28.60000038,41.62,1549.49728,11/16/22,11:54:06,27.74,61.96,41.62,1.111,8.3,-77.4,-2.4,-2.3,-2958,92.9,5.79,13.2,,2022-11-16 21:52:30+00:00,27.74,41.62,5.79
25.91159887,-80.13713764,21:53.5,11/16/22,9,1.002,87.61,-7.23198201,0.9,88.6,83.11,2.0,-1.37,32.9,0.0,4.13,4.13,98,27,523.0,16.4,-1.6,D,1297.7,9,20.794,1,1.07,157,77.05,-80.13693503,25.91164078,0,0,1,N,1.03375,69,69,11,121,121,81.57374,0,9999.99,4.15,4.277,2,9,28.6,0,28.60000038,41.83,1549.71876,11/16/22,11:54:07,27.75,62.23,41.83,1.126,8.3,-77.4,-3.7,-5.2,-2288,93.0,5.79,13.2,,2022-11-16 21:53:30+00:00,27.75,41.83,5.79
25.91159967,-80.13713182,21:54.5,11/16/22,9,1.023,85.64,-7.23198201,0.9,87.7,82.26,2.07,-2.23,32.9,0.0,4.17,4.17,98,27,523.0,16.4,-1.6,D,1309.3,9,20.206,1,1.06,157,76.92,-80.13693503,25.91164078,0,0,1,N,0.9594302,69,69,11,122,122,81.0507,0,9999.99,4.19,4.317,2,9,28.6,0,28.60000038,41.56,1549.434,11/16/22,11:54:09,27.73,61.88,41.56,1.123,8.3,-77.3,-1.7,0.7,-2582,93.0,5.8,13.2,,2022-11-16 21:54:30+00:00,27.73,41.56,5.8
25.91160049,-80.13712673,21:55.5,11/16/22,9,1.005,84.94,-7.23198201,0.9,86.8,81.4,1.97,-2.89,33.0,0.0,4.19,4.19,98,27,523.0,16.4,-1.6,D,1309.3,9,19.689,1,1.08,157,76.85,-80.13693503,25.91164078,0,0,1,N,0.9090574,69,69,11,124,124,80.69543,0,9999.99,4.21,4.337,2,9,28.6,0,28.60000038,41.56,1549.434,11/16/22,11:54:09,27.73,61.88,41.56,1.123,8.3,-77.3,-1.7,0.7,-2582,93.0,5.8,13.2,,2022-11-16 21:55:30+00:00,27.73,41.56,5.8
25.91160132,-80.13712145,21:56.5,11/16/22,9,0.992,85.4,-7.23198201,0.9,86.4,81.03,1.93,-2.92,32.9,0.0,4.2,4.2,98,27,523.0,16.4,-1.6,D,1309.3,9,19.155,1,1.08,157,76.76,-80.13693503,25.91164078,0,0,1,N,0.8541505,68,68,11,123,123,80.3067,0,9999.99,4.22,4.347,2,9,28.6,0,28.60000038,41.71,1549.59221,11/16/22,11:54:10,27.73,62.07,41.71,1.123,8.3,-77.4,-3.0,-5.3,-2708,93.0,5.79,13.2,,2022-11-16 21:56:30+00:00,27.73,41.71,5.79
25.91160152,-80.13711618,21:57.5,11/16/22,9,0.987,85.24,-7.23198201,0.9,85.7,80.36,1.87,-2.4,32.9,0.0,4.22,4.22,98,27,523.0,16.4,-1.6,D,1312.4,9,18.636,1,1.09,157,76.45,-80.13693503,25.91164078,0,0,1,N,0.732488,67,67,11,123,123,79.4437,0,9999.99,4.24,4.367,2,9,28.6,0,28.60000038,41.67,1549.55002,11/16/22,11:54:12,27.73,62.02,41.67,1.12,8.3,-77.4,-2.3,-3.4,-2237,93.1,5.81,13.1,,2022-11-16 21:57:30+00:00,27.73,41.67,5.81
25.91160286,-80.13711068,21:58.6,11/16/22,9,1.085,79.07,-7.23198201,0.9,85.8,80.46,1.61,-1.48,32.9,0.0,4.25,4.25,98,27,523.0,16.4,-1.6,D,1312.4,9,18.067,1,1.07,157,76.5,-80.13693503,25.91164078,0,0,1,N,0.725554,68,68,11,122,122,79.39418,0,9999.99,4.27,4.397,2,9,28.6,0,28.60000038,41.67,1549.55002,11/16/22,11:54:12,27.73,62.02,41.67,1.12,8.3,-77.4,-2.3,-3.4,-2237,93.1,5.81,13.1,,2022-11-16 21:58:36+00:00,27.73,41.67,5.81
25.91160434,-80.13710539,21:59.6,11/16/22,9,1.013,77.13,-7.23198201,0.9,84.8,79.51,1.9,-0.87,32.9,0.0,4.29,4.29,98,27,523.0,16.4,-1.6,D,1312.4,9,17.514,1,1.08,157,76.62,-80.13693503,25.91164078,0,0,1,N,0.7376729,68,68,11,127,127,79.48051,0,9999.99,4.31,4.437,2,9,28.6,0,28.60000038,41.54,1549.41293,11/16/22,11:54:13,27.72,61.84,41.54,1.123,8.3,-77.4,-2.5,0.2,-3384,93.3,5.82,13.2,,2022-11-16 21:59:36+00:00,27.72,41.54,5.82
25.91160617,-80.13709944,22:00.6,11/16/22,9,1.058,78.79,-7.23198201,0.9,84.2,78.94,2.09,-1.96,32.9,0.0,4.31,4.31,98,27,523.0,16.4,-1.6,D,1312.4,9,16.888,1,1.1,157,76.83,-80.13693503,25.91164078,0,0,1,N,0.771422,70,70,11,129,129,79.7201,0,9999.99,4.33,4.457,2,9,28.6,0,28.60000038,41.62,1549.4973,11/16/22,11:54:15,27.72,61.95,41.62,1.117,8.3,-77.4,-3.3,-0.8,-764,93.3,5.82,13.3,,2022-11-16 22:00:36+00:00,27.72,41.62,5.82
25.91160646,-80.13709405,22:01.6,11/16/22,10,1.066,81.61,-7.23198201,0.8,84.2,78.94,2.02,-2.17,32.9,0.0,4.32,4.33,98,27,523.0,16.4,-1.6,D,1305.3,9,16.356,1,1.11,157,76.51,-80.13693503,25.91164078,0,0,1,N,0.6547437,69,69,11,127,127,78.8908,0,9999.99,4.34,4.467,2,9,28.6,0,28.60000038,41.62,1549.4973,11/16/22,11:54:15,27.72,61.95,41.62,1.117,8.3,-77.4,-3.3,-0.8,-764,93.3,5.82,13.3,,2022-11-16 22:01:36+00:00,27.72,41.62,5.82
25.91160773,-80.13708886,22:02.6,11/16/22,10,1.069,79.16,-7.23198201,0.8,83.8,78.56,1.86,-2.59,32.9,0.0,4.31,4.31,98,27,523.0,16.4,-1.6,D,1305.3,9,15.818,1,1.11,157,76.57,-80.13693503,25.91164078,0,0,1,N,0.6496312,68,68,11,128,128,78.85466,0,9999.99,4.33,4.457,2,9,28.6,0,28.60000038,41.49,1549.36022,11/16/22,11:54:16,27.72,61.78,41.49,1.122,8.3,-77.3,-3.8,-1.6,-3712,93.3,5.82,13.0,,2022-11-16 22:02:36+00:00,27.72,41.49,5.82
25.91160925,-80.13708316,22:03.6,11/16/22,10,1.085,77.81,-7.23198201,0.8,83.1,77.89,2.0,-2.19,32.9,0.0,4.32,4.32,98,27,523.0,16.4,-1.6,D,1305.3,9,15.224,1,1.13,157,76.69,-80.13693503,25.91164078,0,0,1,N,0.6573133,69,69,11,130,130,78.90916,0,9999.99,4.34,4.467,2,9,28.6,0,28.60000038,41.65,1549.52893,11/16/22,11:54:18,27.7,61.99,41.65,1.128,8.3,-77.5,-2.9,0.6,324,93.2,5.82,13.2,,2022-11-16 22:03:36+00:00,27.7,41.65,5.82
25.91161106,-80.13707736,22:04.6,11/16/22,10,1.059,75.18,-7.23198201,0.8,83.3,78.08,1.89,-1.7,32.9,0.0,4.33,4.33,98,27,523.0,16.4,-1.6,D,1305.3,9,14.614,1,1.13,157,76.93,-80.13693503,25.91164078,0,0,1,N,0.6943722,68,68,11,131,131,79.17275,0,9999.99,4.35,4.477,2,9,28.6,0,28.60000038,41.62,1549.49733,11/16/22,11:54:19,27.7,61.95,41.62,1.121,8.3,-77.6,-3.1,-4.3,-2174,93.4,5.83,13.2,,2022-11-16 22:04:36+00:00,27.7,41.62,5.83
25.91161287,-80.13707177,22:05.6,11/16/22,10,1.105,73.44,-7.23198201,0.8,82.8,77.61,2.01,-1.05,32.8,0.0,4.3,4.3,98,27,522.9,16.4,-1.6,D,1306.0,9,14.024,1,1.13,157,77.21,-80.13693503,25.91164078,0,0,1,N,0.7348367,69,69,11,134,134,79.46024,0,9999.99,4.32,4.447,2,9,28.6,0,28.60000038,41.62,1549.49733,11/16/22,11:54:19,27.7,61.95,41.62,1.121,8.3,-77.6,-3.1,-4.3,-2174,93.4,5.83,13.2,,2022-11-16 22:05:36+00:00,27.7,41.62,5.83
25.91161467,-80.13706667,22:06.6,11/16/22,9,1.124,72.3,-7.23198201,0.91,82.4,77.23,2.01,-1.86,32.8,0.0,4.29,4.29,98,27,522.9,16.4,-1.6,D,1306.0,9,13.482,1,1.11,157,77.57,-80.13693503,25.91164078,0,0,1,N,0.7875027,69,69,11,137,137,79.83406,0,9999.99,4.31,4.437,2,9,28.6,0,28.60000038,41.61,1549.48681,11/16/22,11:54:20,27.7,61.94,41.61,1.109,8.3,-77.6,-2.6,-7.4,-2113,93.4,5.83,13.1,,2022-11-16 22:06:36+00:00,27.7,41.61,5.83
25.91161611,-80.13706175,22:07.6,11/16/22,9,1.068,72.55,-7.23198201,0.91,82.2,77.04,1.94,-2.02,32.8,0.0,4.36,4.36,98,27,522.9,16.4,-1.6,D,1306.0,9,12.967,1,1.1,156,77.79,-80.13693503,25.91164078,0,0,1,N,0.8067682,69,69,11,139,139,79.97066,0,9999.99,4.38,4.507,2,9,28.6,0,28.60000038,41.43,1549.2969,11/16/22,11:54:22,27.7,61.7,41.43,1.122,8.3,-77.3,-3.6,-5.4,-2930,93.6,5.84,13.2,,2022-11-16 22:07:36+00:00,27.7,41.43,5.84
25.91161783,-80.13705542,22:08.6,11/16/22,9,0.995,73.45,-7.23198201,0.91,82.2,77.04,2.18,-3.04,32.8,0.0,4.35,4.35,98,26,522.9,16.4,-1.6,D,1329.8,9,12.308,1,1.1,156,78.03,-80.13693503,25.91164078,0,0,1,N,0.8196191,70,70,11,139,139,80.06155,0,9999.99,4.37,4.497,2,9,28.6,0,28.60000038,41.43,1549.2969,11/16/22,11:54:22,27.7,61.7,41.43,1.122,8.3,-77.3,-3.6,-5.4,-2930,93.6,5.84,13.2,,2022-11-16 22:08:36+00:00,27.7,41.43,5.84
25.91161936,-80.1370504,22:09.6,11/16/22,9,0.991,72.93,-7.23198201,0.91,82.2,77.04,2.02,-2.05,32.8,0.0,4.33,4.33,98,26,522.9,16.4,-1.6,D,1329.8,9,11.782,1,1.1,156,78.34,-80.13693503,25.91164078,0,0,1,N,0.8483526,69,69,11,140,140,80.26546,0,9999.99,4.35,4.477,2,9,28.6,0,28.60000038,41.75,1549.63442,11/16/22,11:54:23,27.71,62.12,41.75,1.134,8.3,-77.6,-2.8,-2.3,-1863,93.6,5.84,13.2,,2022-11-16 22:09:36+00:00,27.71,41.75,5.84
25.91162117,-80.13704507,22:10.6,11/16/22,9,1.059,72.38,-7.23198201,0.91,82.4,77.23,1.92,-2.1,32.8,0.0,4.4,4.4,98,26,522.9,16.4,-1.6,D,1329.8,9,11.219,1,1.1,156,78.79,-80.13693503,25.91164078,0,0,1,N,0.8964564,69,69,11,141,141,80.60563,0,9999.99,4.42,4.547,2,9,28.6,0,28.60000038,41.68,1549.56065,11/16/22,11:54:25,27.72,62.03,41.68,1.127,8.31,-77.7,-4.0,-3.7,-1937,93.9,5.86,13.2,,2022-11-16 22:10:36+00:00,27.72,41.68,5.86
25.91162302,-80.13703993,22:11.6,11/16/22,10,1.059,71.5,-7.23198201,0.91,82.6,77.42,1.94,-1.83,32.8,0.0,4.38,4.38,98,26,522.9,16.4,-1.6,D,1329.8,9,10.676,1,1.09,156,79.34,-80.13693503,25.91164078,0,0,1,N,0.9549759,69,69,11,142,142,81.01951,0,9999.99,4.4,4.527,2,9,28.6,0,28.60000038,41.68,1549.56065,11/16/22,11:54:25,27.72,62.03,41.68,1.127,8.31,-77.7,-4.0,-3.7,-1937,93.9,5.86,13.2,,2022-11-16 22:11:36+00:00,27.72,41.68,5.86
25.91162451,-80.13703478,22:12.6,11/16/22,10,1.035,72.27,-7.23198201,0.91,82.7,77.51,1.85,-1.45,32.8,0.0,4.4,4.4,98,26,522.9,16.4,-1.6,D,1326.6,9,10.139,1,1.09,156,79.72,-80.13693503,25.91164078,0,0,1,N,0.9741923,68,68,11,142,142,81.15476,0,9999.99,4.42,4.547,2,9,28.6,0,28.60000038,41.42,1549.2864,11/16/22,11:54:26,27.73,61.7,41.42,1.119,8.3,-77.3,-3.1,-2.3,-1181,94.0,5.87,13.2,,2022-11-16 22:12:36+00:00,27.73,41.42,5.87
25.9116263,-80.13702939,22:13.6,11/16/22,9,1.062,71.92,-7.23198201,0.91,82.3,77.13,1.97,-2.06,32.8,0.0,4.41,4.41,98,26,522.9,16.4,-1.6,D,1326.6,9,9.573,1,1.09,156,80.32,-80.13693503,25.91164078,0,0,1,N,1.016903,69,69,11,144,144,81.45624,0,9999.99,4.43,4.557,2,9,28.6,0,28.60000038,41.63,1549.50783,11/16/22,11:54:28,27.74,61.97,41.63,1.117,8.3,-77.4,-1.9,1.7,424,94.1,5.87,13.1,,2022-11-16 22:13:36+00:00,27.74,41.63,5.87
25.9116276,-80.13702436,22:14.6,11/16/22,9,1.109,73.25,-7.23198201,0.91,81.9,76.75,2.22,-2.78,32.8,0.0,4.43,4.44,98,26,522.9,16.4,-1.6,D,1326.6,9,9.054,1,1.07,156,80.68,-80.13693503,25.91164078,0,0,1,N,1.018823,69,69,11,145,145,81.47007,0,9999.99,4.45,4.577,2,9,28.6,0,28.60000038,41.34,1549.20208,11/16/22,11:54:29,27.75,61.59,41.34,1.134,8.3,-77.6,-2.5,-1.2,-3608,94.1,5.88,13.2,,2022-11-16 22:14:36+00:00,27.75,41.34,5.88
