Latitude,Longitude,Time,Date,Number of Sats,GPS Speed (Kn),GPS True Heading,GPS Magnetic Variation,HDOP,C Magnetic Heading,C True Heading,Pitch Angle,Roll Angle,C Inside Temp (c),DFS Depth (m),DTB Height (m),Total Water Column (m),Batt Percent,Power Watts,Watt-Hours,Batt Volts,Batt Ampers,Batt State,Time to Empty,Current Step,Dist To Next (m),Next Speed (kn),Vehicle Speed (kn),Motor Speed CMD,Next Heading,Next Long,Next Lat,Next Depth (m),Depth Goal (m),Vehicle State,Error State,Distance to Track (m),Fin Pitch R,Fin Pitch L,Pitch Goal,Fin Yaw T,Fin Yaw B,Yaw Goal,Fin Roll,DVL-Depth (m),DVL -Altitude (m),DVL -Water Column (m),DVL-FixType,DVL-FixQuality,DVL-Temperature,Conductivity (mmhos/cm),Temperature (c),Salinity (ppt),Sound Speed (m/s),Date m/d/y   ,Time hh:mm:ss,Temp C,SpCond mS/cm,Sal ppt,Depth feet,pH,pH mV,Turbid+ NTU,Chl ug/L,BGA-PC cells/mL,ODOsat %,ODO mg/L,Battery volts,ROSEM Command Type,timestamp
25.91246452,-80.13755014,49:30.6,12/16/21,6,1.049,329.26,-7.142358562,1.24,336.5,330.91,1.01,-2.31,30.1,0.0,3.41,3.41,45,25,246.6,14.6,-1.7,D,592.5,14,17.852,1,1.01,152,336.17,-80.13762225,25.91261138,0,0,1,N,0.1420101,63,63,11,150,150,336.6852,0,9999.99,3.43,3.557,2,9,26.7,0,26.70000076,49.03,1553.31075,12/16/21,14:25:08,26.02,71.43,49.03,1.133,8.04,-61.7,-2.9,3.1,-2707,66.9,4.12,12.6,,
25.91246854,-80.13755328,49:31.6,12/16/21,6,1.05,323.53,-7.142358562,1.24,338.4,332.84,1.41,-3.89,30.1,0.0,3.44,3.44,45,25,246.6,14.6,-1.7,D,592.5,14,17.317,1,1.02,152,336.52,-80.13762225,25.91261138,0,0,1,N,0.155809,65,65,11,145,145,337.4431,0,9999.99,3.45,3.577,2,9,26.7,0,26.70000076,49.02,1553.30005,12/16/21,14:25:09,26.02,71.42,49.02,1.134,8.04,-61.6,-1.9,-2.6,-2566,66.9,4.11,12.8,,
25.91247297,-80.13755641,49:32.6,12/16/21,6,1.139,325.27,-7.142358562,1.24,338.4,332.84,1.74,-1.98,30.1,0.0,3.44,3.44,45,25,246.6,14.6,-1.7,D,592.5,14,16.741,1,1.01,152,336.84,-80.13762225,25.91261138,0,0,1,N,0.2454786,67,67,11,148,148,338.0372,0,9999.99,3.45,3.577,2,9,26.7,0,26.70000076,49.04,1553.32142,12/16/21,14:25:10,26.02,71.45,49.04,1.158,8.04,-61.4,-3.3,0.1,-2914,66.9,4.12,12.7,,
25.91247738,-80.13755909,49:33.6,12/16/21,6,1.019,328.37,-7.142358562,1.24,341.5,335.99,1.08,-3.4,30.1,0.0,3.41,3.41,45,25,246.6,14.6,-1.7,D,589.4,14,16.185,1,1.02,152,337.03,-80.13762225,25.91261138,0,0,1,N,0.3194812,65,65,11,138,138,338.3595,0,9999.99,3.43,3.557,2,9,26.7,0,26.70000076,49.04,1553.32156,12/16/21,14:25:11,26.03,71.44,49.04,1.126,8.04,-61.2,-3.2,2.4,-3272,66.8,4.11,12.7,,
25.91248067,-80.13756133,49:34.6,12/16/21,6,0.906,329.74,-7.142358562,1.24,342.5,337.01,1.39,-1.77,30.1,0.0,3.42,3.42,45,25,246.6,14.6,-1.7,D,589.4,14,15.645,1,1.07,152,336.95,-80.13762225,25.91261138,0,0,1,N,0.3370929,68,68,11,135,135,338.1429,0,9999.99,3.43,3.557,2,9,26.7,0,26.70000076,49.01,1553.28939,12/16/21,14:25:12,26.04,71.41,49.01,1.125,8.04,-61.3,-2.8,-0.9,-675,66.7,4.1,12.6,,
25.912485,-80.13756367,49:35.6,12/16/21,6,1.043,332.18,-7.142358562,1.24,342.9,337.41,1.32,-2.48,30.1,0.0,3.41,3.41,45,25,246.6,14.6,-1.7,D,589.4,14,15.268,1,0.95,152,337.31,-80.13762225,25.91261138,0,0,1,N,0.4195479,63,63,11,133,133,338.732,0,9999.99,3.42,3.547,2,9,26.7,0,26.70000076,49.03,1553.31075,12/16/21,14:25:13,26.04,71.43,49.03,1.136,8.04,-61.4,-2.9,-2.9,-2634,66.6,4.09,12.8,,
25.91249027,-80.13756643,49:36.6,12/16/21,6,1.116,331.56,-7.142358562,1.24,343.9,338.43,0.49,-2.41,30.0,0.0,3.42,3.42,45,25,246.6,14.6,-1.7,D,589.4,14,14.578,1,1.01,152,337.48,-80.13762225,25.91261138,0,0,1,N,0.4475356,60,60,11,129,129,338.9319,0,9999.99,3.43,3.557,2,9,26.7,0,26.70000076,49.02,1553.29994,12/16/21,14:25:14,26.05,71.42,49.02,1.119,8.04,-61.7,-2.4,-6.5,194,66.5,4.09,12.9,,
25.91249421,-80.13756876,49:37.6,12/16/21,6,1.053,332.35,-7.142358562,1.24,343.1,337.62,1.31,-1.81,30.1,0.0,3.4,3.4,45,25,246.5,14.6,-1.7,D,588.3,14,14.084,1,1.02,152,337.67,-80.13762225,25.91261138,0,0,1,N,0.426327,66,66,11,137,137,339.1597,0,9999.99,3.4,3.527,2,9,26.7,0,26.70000076,49.02,1553.29995,12/16/21,14:25:15,26.05,71.42,49.02,1.168,8.04,-61.4,-2.5,-5.2,-1833,66.4,4.08,12.8,,
25.91249824,-80.13757108,49:38.6,12/16/21,6,0.996,333.72,-7.142358562,1.24,343.7,338.23,1.55,-1.45,30.1,0.0,3.41,3.41,45,25,246.5,14.6,-1.7,D,588.3,14,13.582,1,1.05,152,337.86,-80.13762225,25.91261138,0,0,1,N,0.4521933,66,66,11,132,132,339.3734,0,9999.99,3.42,3.547,2,9,26.7,0,26.70000076,49.02,1553.29998,12/16/21,14:25:16,26.05,71.42,49.02,1.121,8.04,-61.5,-2.2,1.5,-2270,66.4,4.08,12.7,,
25.91250266,-80.13757372,49:39.6,12/16/21,6,1.145,332.87,-7.142358562,1.24,343.3,337.82,1.38,-3.08,30.1,0.0,3.37,3.37,45,25,246.5,14.6,-1.7,D,588.3,14,13.027,1,1.05,152,338.13,-80.13762225,25.91261138,0,0,1,N,0.4932702,65,65,11,134,134,339.6406,0,9999.99,3.38,3.507,2,9,26.7,0,26.70000076,49.01,1553.28936,12/16/21,14:25:17,26.06,71.41,49.01,1.132,8.04,-61.5,-3.0,-4.4,-2172,66.4,4.08,12.8,,
25.91250708,-80.13757609,49:40.6,12/16/21,6,0.965,333.29,-7.142358562,1.24,343.6,338.13,1.5,-2.79,30.0,0.0,3.39,3.39,45,25,246.5,14.6,-1.7,D,589.9,14,12.483,1,1.07,152,338.29,-80.13762225,25.91261138,0,0,1,N,0.5192374,66,66,11,133,133,339.7448,0,9999.99,3.4,3.527,2,9,26.7,0,26.70000076,48.99,1553.26794,12/16/21,14:25:18,26.06,71.38,48.99,1.123,8.04,-61.5,-3.2,-0.6,-5420,66.4,4.08,12.7,,
25.91251158,-80.13757841,49:41.6,12/16/21,6,1.151,333.2,-7.142358562,1.24,344.1,338.64,1.23,-1.98,30.0,0.0,3.38,3.38,45,25,246.5,14.6,-1.7,D,589.9,14,11.932,1,1.07,152,338.44,-80.13762225,25.91261138,0,0,1,N,0.5217963,64,64,11,132,132,339.7951,0,9999.99,3.39,3.517,2,9,26.7,0,26.70000076,49.0,1553.27861,12/16/21,14:25:19,26.06,71.39,49.0,1.117,8.04,-61.4,-3.4,-1.6,-344,66.3,4.08,12.8,,
25.9125162,-80.1375809,49:42.6,12/16/21,6,1.039,333.65,-7.142358562,1.24,344.7,339.25,1.72,-2.9,30.0,0.0,3.36,3.37,45,25,246.5,14.6,-1.7,D,589.9,14,11.363,1,1.08,152,338.66,-80.13762225,25.91261138,0,0,1,N,0.5855525,67,67,11,130,130,339.9162,0,9999.99,3.38,3.507,2,9,26.7,0,26.70000076,49.01,1553.28929,12/16/21,14:25:20,26.06,71.41,49.01,1.12,8.04,-61.3,-2.9,-3.9,-3778,66.3,4.07,12.8,,
25.91251985,-80.13758286,49:43.6,12/16/21,6,1.057,334.97,-7.142358562,1.24,345.2,339.76,1.35,-2.17,30.0,0.0,3.35,3.35,45,25,246.5,14.6,-1.7,D,589.9,14,10.914,1,1.07,152,338.84,-80.13762225,25.91261138,0,0,1,N,0.5298079,65,65,11,128,128,340.0049,0,9999.99,3.36,3.487,2,9,26.7,0,26.70000076,48.98,1553.25722,12/16/21,14:25:21,26.06,71.37,48.98,1.113,8.04,-61.4,-4.0,2.4,-3975,66.3,4.08,12.8,,
25.91252452,-80.13758559,49:44.6,12/16/21,6,1.082,333.9,-7.142358562,1.24,345.6,340.16,0.55,-2.41,30.0,0.0,3.36,3.36,45,25,246.5,14.6,-1.7,D,594.7,14,10.331,1,1.06,152,339.21,-80.13762225,25.91261138,0,0,1,N,0.6351085,60,60,11,127,127,340.2691,0,9999.99,3.36,3.487,2,9,26.7,0,26.70000076,48.98,1553.25721,12/16/21,14:25:23,26.06,71.37,48.98,1.132,8.04,-61.4,-2.3,-5.0,-4202,66.3,4.07,12.7,,
25.91252834,-80.13758759,49:45.6,12/16/21,6,1.0,335.05,-7.142358562,1.24,345.2,339.76,1.73,-2.16,30.1,0.0,3.33,3.34,45,25,246.5,14.6,-1.7,D,594.7,14,9.864,1,1.06,152,339.42,-80.13762225,25.91261138,0,0,1,N,0.6426685,67,67,11,129,129,340.323,0,9999.99,3.35,3.477,2,9,26.7,0,26.70000076,48.98,1553.25721,12/16/21,14:25:23,26.06,71.37,48.98,1.132,8.04,-61.4,-2.3,-5.0,-4202,66.3,4.07,12.7,,
25.91253235,-80.13758902,49:46.6,12/16/21,6,1.183,336.33,-7.142358562,1.24,345.3,339.86,1.1,-2.25,30.0,0.0,3.33,3.34,45,25,246.5,14.6,-1.7,D,594.7,14,9.396,1,1.06,152,339.29,-80.13762225,25.91261138,0,0,1,N,0.5936193,64,64,11,127,127,339.9402,0,9999.99,3.35,3.477,2,9,26.7,0,26.70000076,48.96,1553.23577,12/16/21,14:25:24,26.05,71.35,48.96,1.099,8.04,-61.5,-3.2,-0.7,-3714,66.2,4.07,12.6,,
25.91253709,-80.1375914,49:47.7,12/16/21,6,1.089,336.41,-7.142358562,1.24,344.7,339.25,0.77,-2.78,30.1,0.0,3.32,3.32,45,25,246.5,14.6,-1.7,D,589.5,14,8.818,1,1.08,152,339.52,-80.13762225,25.91261138,0,0,1,N,0.5463802,62,62,11,131,131,339.9366,0,9999.99,3.33,3.457,2,9,26.7,0,26.70000076,48.95,1553.2251,12/16/21,14:25:26,26.05,71.33,48.95,1.154,8.03,-61.2,-3.8,-3.3,-3479,66.2,4.07,12.7,,
25.91254214,-80.13759381,49:48.7,12/16/21,6,1.025,335.54,-7.142358562,1.24,343.8,338.33,1.49,-2.69,30.0,0.0,3.34,3.34,45,25,246.5,14.6,-1.7,D,589.5,14,8.207,1,1.06,152,339.72,-80.13762225,25.91261138,0,0,1,N,0.5760405,66,66,11,133,133,339.8484,0,9999.99,3.35,3.477,2,9,26.7,0,26.70000076,48.95,1553.2251,12/16/21,14:25:26,26.05,71.33,48.95,1.154,8.03,-61.2,-3.8,-3.3,-3479,66.2,4.07,12.7,,
25.91254651,-80.13759591,49:49.7,12/16/21,6,1.084,335.23,-7.142358562,1.24,344.1,338.64,1.35,-1.81,30.0,0.0,3.34,3.34,45,25,246.5,14.6,-1.7,D,589.5,14,7.68,1,1.06,152,339.94,-80.13762225,25.91261138,0,0,1,N,0.5678949,64,64,11,132,132,339.7902,0,9999.99,3.35,3.477,2,9,26.7,0,26.70000076,48.97,1553.24649,12/16/21,14:25:27,26.04,71.35,48.97,1.113,8.04,-61.2,-1.8,-1.1,-1732,66.2,4.07,12.8,,
25.91255113,-80.13759814,49:50.7,12/16/21,6,1.128,334.2,-7.142358562,1.24,345.1,339.65,1.14,-2.53,30.0,0.0,3.33,3.33,45,25,246.5,14.6,-1.7,D,589.5,14,7.121,1,0.96,152,340.2,-80.13762225,25.91261138,0,0,1,N,0.5637478,64,64,11,127,127,339.761,0,9999.99,3.34,3.467,2,9,26.7,0,26.70000076,48.99,1553.26785,12/16/21,14:25:29,26.05,71.38,48.99,1.137,8.03,-61.2,-2.4,-3.0,-1430,66.1,4.07,12.8,,
25.91255454,-80.13760051,49:51.7,12/16/21,6,0.984,334.4,-7.142358562,1.24,344.4,338.94,1.29,-2.87,30.1,0.0,3.3,3.3,45,25,246.4,14.6,-1.7,D,596.3,14,6.685,1,0.96,152,341.01,-80.13762225,25.91261138,0,0,1,N,0.4959774,65,65,11,132,132,340.1939,0,9999.99,3.31,3.437,2,9,26.7,0,26.70000076,48.96,1553.2357,12/16/21,14:25:30,26.06,71.34,48.96,1.122,8.03,-60.8,-3.8,-2.0,-3519,66.0,4.06,12.8,,
25.91255898,-80.13760289,49:52.7,12/16/21,6,0.984,334.9,-7.142358562,1.24,345.4,339.96,1.29,-1.52,30.1,0.0,3.31,3.31,45,25,246.4,14.6,-1.7,D,596.3,14,6.14,1,1.03,152,341.62,-80.13762225,25.91261138,0,0,1,N,0.638486,65,65,11,128,128,340.2935,0,9999.99,3.32,3.447,2,9,26.7,0,26.70000076,48.95,1553.225,12/16/21,14:25:31,26.06,71.33,48.95,1.11,8.03,-61.2,-3.3,-1.1,-1857,66.0,4.06,12.6,,
25.91256369,-80.13760504,49:53.7,12/16/21,6,1.117,335.31,-7.142358562,1.24,344.6,339.14,1.46,-1.04,30.1,0.0,3.33,3.33,45,25,246.4,14.6,-1.7,D,596.3,15,17.292,1,1.06,152,354.29,-80.13762225,25.91271843,0,0,1,N,1.740397,66,66,11,179,179,352.0039,0,9999.99,3.34,3.467,2,9,26.7,0,26.70000076,48.95,1553.225,12/16/21,14:25:31,26.06,71.33,48.95,1.11,8.03,-61.2,-3.3,-1.1,-1857,66.0,4.06,12.6,,
25.91256994,-80.13760815,49:55.1,12/16/21,6,1.039,332.06,-7.142358562,1.24,346.4,340.98,1.44,-2.03,30.0,0.0,3.36,3.36,45,25,246.4,14.6,-1.7,D,587.0,15,16.572,1,1.06,152,355.12,-80.13762225,25.91271843,0,0,1,N,1.471243,66,66,11,177,177,352.95,0,9999.99,3.37,3.497,2,9,26.7,0,26.70000076,48.95,1553.22506,12/16/21,14:25:32,26.06,71.33,48.95,1.118,8.03,-61.2,-3.3,-2.2,-2134,66.1,4.06,12.5,,
25.91257448,-80.13761034,49:56.1,12/16/21,6,1.025,331.79,-7.142358562,1.24,348.5,343.12,1.36,-3.26,30.1,0.0,3.33,3.33,45,25,246.4,14.6,-1.7,D,587.0,15,16.05,1,1.06,152,355.74,-80.13762225,25.91271843,0,0,1,N,1.208074,65,65,11,170,170,353.9112,0,9999.99,3.34,3.467,2,9,26.7,0,26.70000076,48.96,1553.23572,12/16/21,14:25:34,26.06,71.34,48.96,1.112,8.03,-61.0,-3.3,-1.6,-4100,65.9,4.05,12.8,,
25.91257923,-80.13761279,49:57.1,12/16/21,6,1.145,334.78,-7.142358562,1.24,349.7,344.34,1.22,-2.5,30.1,0.0,3.31,3.31,45,25,246.4,14.6,-1.7,D,587.0,15,15.508,1,1.05,152,356.5,-80.13762225,25.91271843,0,0,1,N,0.9607751,64,64,11,169,169,354.9427,0,9999.99,3.32,3.447,2,9,26.7,0,26.70000076,48.96,1553.23572,12/16/21,14:25:34,26.06,71.34,48.96,1.112,8.03,-61.0,-3.3,-1.6,-4100,65.9,4.05,12.8,,
25.91258357,-80.13761435,49:58.1,12/16/21,6,0.988,337.37,-7.142358562,1.24,351.4,346.07,1.15,-3.02,30.1,0.0,3.29,3.29,45,25,246.4,14.6,-1.7,D,587.0,15,15.016,1,1.04,152,356.99,-80.13762225,25.91271843,0,0,1,N,0.8029293,64,64,11,165,165,355.6023,0,9999.99,3.3,3.427,2,9,26.7,0,26.70000076,48.95,1553.22501,12/16/21,14:25:35,26.07,71.33,48.95,1.115,8.03,-61.1,-2.7,-4.3,-2238,65.8,4.05,12.9,,
25.91258918,-80.13761626,49:59.1,12/16/21,6,1.142,336.99,-7.142358562,1.24,353.4,348.12,1.79,-3.44,30.1,0.0,3.29,3.29,45,24,246.4,14.6,-1.7,D,601.4,15,14.385,1,1.06,152,357.61,-80.13762225,25.91271843,0,0,1,N,0.6112519,68,68,11,160,160,356.4753,0,9999.99,3.3,3.427,2,9,26.7,0,26.70000076,48.99,1553.2679,12/16/21,14:25:37,26.06,71.38,48.99,1.111,8.03,-60.9,-3.5,-2.4,-1153,65.8,4.04,12.9,,
25.9125938,-80.13761749,50:00.1,12/16/21,6,1.0,339.39,-7.142358562,1.24,354.9,349.65,1.26,-2.66,30.1,0.0,3.29,3.29,45,24,246.4,14.6,-1.7,D,601.4,15,13.866,1,1.03,152,358.03,-80.13762225,25.91271843,0,0,1,N,0.4858186,65,65,11,157,157,357.0728,0,9999.99,3.3,3.427,2,9,26.7,0,26.70000076,48.99,1553.2679,12/16/21,14:25:37,26.06,71.38,48.99,1.111,8.03,-60.9,-3.5,-2.4,-1153,65.8,4.04,12.9,,
25.91259789,-80.13761855,50:01.1,12/16/21,6,0.903,342.22,-7.142358562,1.24,356.2,350.98,1.05,-2.71,30.0,0.0,3.29,3.29,45,24,246.4,14.6,-1.7,D,601.4,15,13.408,1,1.01,152,358.42,-80.13762225,25.91271843,0,0,1,N,0.376688,63,63,11,154,154,357.6378,0,9999.99,3.3,3.427,2,9,26.7,0,26.70000076,48.97,1553.24648,12/16/21,14:25:39,26.07,71.35,48.97,1.101,8.03,-61.0,-3.7,1.1,-1138,65.7,4.04,12.8,,
25.91260273,-80.13761979,50:02.1,12/16/21,6,1.057,346.3,-7.142358562,1.24,357.5,352.3,1.68,-2.26,30.0,0.0,3.3,3.3,45,25,246.4,14.6,-1.7,D,597.2,15,12.868,1,0.98,152,358.91,-80.13762225,25.91271843,0,0,1,N,0.2524953,67,67,11,154,154,358.4293,0,9999.99,3.31,3.437,2,9,26.7,0,26.70000076,48.97,1553.24648,12/16/21,14:25:39,26.07,71.35,48.97,1.101,8.03,-61.0,-3.7,1.1,-1138,65.7,4.04,12.8,,
25.91260826,-80.13762154,50:03.1,12/16/21,6,1.032,344.25,-7.142358562,1.24,358.8,353.63,1.43,-2.66,30.0,0.0,3.28,3.28,45,25,246.4,14.6,-1.7,D,597.2,15,12.251,1,0.99,152,359.67,-80.13762225,25.91271843,0,0,1,N,0.077,66,66,11,150,150,359.4802,0,9999.99,3.29,3.417,2,9,26.7,0,26.70000076,48.97,1553.24648,12/16/21,14:25:40,26.09,71.35,48.97,1.119,8.03,-61.1,-3.3,-1.2,805,65.6,4.03,12.7,,
25.91261275,-80.13762275,50:04.2,12/16/21,6,1.082,344.72,-7.142358562,1.24,359.6,354.45,1.79,-2.77,30.0,0.0,3.26,3.26,45,25,246.4,14.6,-1.7,D,597.2,15,11.751,1,1.01,152,0.25,-80.13762225,25.91271843,0,0,1,N,0.0466783,68,68,11,148,148,0.3346267,0,9999.99,3.27,3.397,2,9,26.7,0,26.70000076,48.95,1553.22508,12/16/21,14:25:42,26.11,71.34,48.95,1.123,8.04,-61.3,-4.0,-3.1,-969,65.6,4.03,12.8,,
25.91261704,-80.13762393,50:05.2,12/16/21,6,0.973,346.43,-7.142358562,1.24,1.5,356.39,1.26,-3.04,30.1,0.0,3.27,3.27,45,25,246.4,14.6,-1.7,D,597.2,15,11.275,1,1.0,152,0.86,-80.13762225,25.91271843,0,0,1,N,0.1674675,65,65,11,146,146,1.198924,0,9999.99,3.28,3.407,2,9,26.7,0,26.70000076,48.95,1553.22508,12/16/21,14:25:42,26.11,71.34,48.95,1.123,8.04,-61.3,-4.0,-3.1,-969,65.6,4.03,12.8,,
25.91262236,-80.13762548,50:06.2,12/16/21,6,1.008,351.01,-7.142358562,1.24,1.8,356.7,0.96,-2.29,30.1,0.0,3.25,3.25,45,25,246.3,14.6,-1.7,D,596.8,15,10.687,1,1.02,152,1.73,-80.13762225,25.91271843,0,0,1,N,0.3204827,63,63,11,149,149,2.293834,0,9999.99,3.26,3.387,2,9,26.7,0,26.70000076,48.96,1553.23578,12/16/21,14:25:43,26.12,71.35,48.96,1.111,8.03,-61.2,-2.4,0.0,-3917,65.5,4.03,12.8,,
25.91262705,-80.13762642,50:07.2,12/16/21,6,1.054,350.57,-7.142358562,1.24,3.2,358.13,1.57,-2.41,30.1,0.0,3.25,3.25,45,25,246.3,14.6,-1.7,D,596.8,15,10.169,1,1.02,152,2.35,-80.13762225,25.91271843,0,0,1,N,0.4163518,66,66,11,146,146,2.978866,0,9999.99,3.26,3.387,2,9,26.7,0,26.70000076,48.95,1553.22501,12/16/21,14:25:45,26.13,71.33,48.95,1.122,8.03,-61.0,-2.5,-1.3,-3225,65.8,4.04,12.8,,
25.91263129,-80.13762717,50:08.2,12/16/21,6,0.999,350.74,-7.142358562,1.24,3.9,358.85,1.59,-1.55,30.1,0.0,3.26,3.26,45,25,246.3,14.6,-1.7,D,596.8,15,9.702,1,1.03,152,2.91,-80.13762225,25.91271843,0,0,1,N,0.4914653,66,66,11,148,148,3.515378,0,9999.99,3.27,3.397,2,9,26.7,0,26.70000076,48.95,1553.22501,12/16/21,14:25:45,26.13,71.33,48.95,1.122,8.03,-61.0,-2.5,-1.3,-3225,65.8,4.04,12.8,,
25.91263645,-80.13762822,50:09.2,12/16/21,6,1.028,349.36,-7.142358562,1.24,5.5,0.49,1.2,-3.89,30.1,0.0,3.24,3.24,45,25,246.3,14.6,-1.7,D,596.7,15,9.135,1,1.02,152,3.75,-80.13762225,25.91271843,0,0,1,N,0.5996771,64,64,11,142,142,4.286945,0,9999.99,3.25,3.377,2,9,26.7,0,26.70000076,48.97,1553.24647,12/16/21,14:25:46,26.14,71.35,48.97,1.114,8.04,-61.6,-2.0,-0.5,-3920,65.8,4.04,12.8,,
25.91264076,-80.13762821,50:10.2,12/16/21,6,1.006,355.64,-7.142358562,1.24,5.7,0.69,0.91,-3.64,30.1,0.0,3.23,3.23,45,25,246.3,14.6,-1.7,D,596.7,15,8.657,1,1.03,152,3.95,-80.13762225,25.91271843,0,0,1,N,0.597955,62,62,11,141,141,4.274714,0,9999.99,3.24,3.367,2,9,26.7,0,26.70000076,48.96,1553.23578,12/16/21,14:25:47,26.14,71.34,48.96,1.115,8.04,-61.3,-3.3,-3.8,-2177,65.7,4.04,12.8,,
25.91264534,-80.13762815,50:11.2,12/16/21,6,1.043,356.48,-7.142358562,1.24,7.0,2.02,1.46,-2.52,30.1,0.0,3.23,3.23,45,25,246.3,14.6,-1.7,D,596.7,15,8.15,1,1.03,152,4.15,-80.13762225,25.91271843,0,0,1,N,0.5925901,66,66,11,136,136,4.236288,0,9999.99,3.24,3.367,2,9,26.7,0,26.70000076,48.95,1553.22503,12/16/21,14:25:48,26.15,71.34,48.95,1.099,8.04,-61.5,-3.5,-0.7,-1603,65.7,4.04,12.5,,
25.91264949,-80.13762801,50:12.2,12/16/21,6,0.951,354.23,-7.142358562,1.24,6.4,1.41,1.06,-1.59,30.1,0.0,3.23,3.23,45,25,246.3,14.6,-1.7,D,596.7,15,7.687,1,1.03,152,4.29,-80.13762225,25.91271843,0,0,1,N,0.5772049,63,63,11,138,138,4.126837,0,9999.99,3.24,3.367,2,9,26.7,0,26.70000076,48.92,1553.19289,12/16/21,14:25:50,26.16,71.3,48.92,1.139,8.04,-61.6,-3.3,-1.0,-2024,65.7,4.03,12.8,,
25.91265479,-80.13762968,50:13.3,12/16/21,6,1.074,349.42,-7.142358562,1.24,7.0,2.02,1.15,-3.34,30.1,0.0,3.19,3.19,45,25,246.3,14.6,-1.7,D,594.9,15,7.116,1,0.98,152,6.0,-80.13762225,25.91271843,0,0,1,N,0.7416539,64,64,11,140,140,5.296625,0,9999.99,3.2,3.327,2,9,26.7,0,26.70000076,48.92,1553.19289,12/16/21,14:25:50,26.16,71.3,48.92,1.139,8.04,-61.6,-3.3,-1.0,-2024,65.7,4.03,12.8,,
25.91265958,-80.13763005,50:14.3,12/16/21,6,1.058,354.49,-7.142358562,1.24,7.1,2.12,1.33,-1.97,30.1,0.0,3.2,3.2,45,25,246.3,14.6,-1.7,D,594.9,15,6.59,1,1.01,152,6.8,-80.13762225,25.91271843,0,0,1,N,0.7804303,65,65,11,141,141,5.571619,0,9999.99,3.21,3.337,2,9,26.7,0,26.70000076,48.93,1553.20357,12/16/21,14:25:51,26.15,71.32,48.93,1.116,8.04,-61.4,-3.2,-2.0,-4952,65.7,4.03,12.9,,
25.91267789,-80.13763169,50:18.3,12/16/21,6,1.021,355.38,-7.142358562,1.24,354.5,349.24,1.83,-2.8,30.0,0.0,3.19,3.19,45,26,246.3,14.6,-1.7,D,570.0,16,21.864,1,0.99,152,287.91,-80.1378397,25.91273834,0,0,1,N,4.633488,67,67,11,5,5,305.9142,0,9999.99,3.2,3.327,2,9,26.7,0,26.70000076,48.93,1553.20363,12/16/21,14:25:55,26.16,71.32,48.93,1.123,8.04,-61.4,-3.3,0.9,-4399,65.9,4.04,12.7,,
25.91268187,-80.13763317,50:19.3,12/16/21,6,0.926,351.24,-7.142358562,1.24,350.4,345.05,1.73,-1.42,30.1,0.0,3.18,3.19,45,26,246.3,14.6,-1.7,D,570.0,16,21.589,1,0.98,152,286.91,-80.1378397,25.91273834,0,0,1,N,4.206861,67,67,11,5,5,303.5667,0,9999.99,3.2,3.327,2,9,26.7,0,26.70000076,48.92,1553.19303,12/16/21,14:25:57,26.17,71.3,48.92,1.127,8.04,-61.5,-3.1,-2.5,-1998,65.8,4.04,12.9,,
25.91268557,-80.13763454,50:20.3,12/16/21,6,0.947,351.8,-7.142358562,1.24,344.4,338.94,1.67,-3.42,30.1,0.0,3.15,3.15,45,25,246.2,14.6,-1.7,D,599.0,16,21.342,1,0.96,152,285.96,-80.1378397,25.91273834,0,0,1,N,3.815142,67,67,11,5,5,301.3121,0,9999.99,3.16,3.287,2,9,26.7,0,26.70000076,48.92,1553.19303,12/16/21,14:25:57,26.17,71.3,48.92,1.127,8.04,-61.5,-3.1,-2.5,-1998,65.8,4.04,12.9,,
25.91268912,-80.13763634,50:21.3,12/16/21,6,0.991,345.78,-7.142358562,1.24,337.8,332.23,1.68,-1.93,30.1,0.0,3.14,3.15,45,25,246.2,14.6,-1.7,D,599.0,16,21.063,1,0.95,152,285.06,-80.1378397,25.91273834,0,0,1,N,3.434963,67,67,11,5,5,299.0448,0,9999.99,3.16,3.287,2,9,26.7,0,26.70000076,48.92,1553.19306,12/16/21,14:25:58,26.18,71.3,48.92,1.097,8.04,-61.6,-2.5,1.2,-1014,65.8,4.04,12.7,,
25.91269322,-80.1376383,50:22.3,12/16/21,6,0.878,339.97,-7.142358562,1.24,330.8,325.13,1.04,-1.63,30.1,0.0,3.16,3.16,45,25,246.2,14.6,-1.7,D,599.0,16,20.758,1,0.93,152,283.99,-80.1378397,25.91273834,0,0,1,N,2.991353,63,63,11,6,6,296.3119,0,9999.99,3.17,3.297,2,9,26.7,0,26.70000076,48.91,1553.18231,12/16/21,14:26:00,26.19,71.28,48.91,1.131,8.04,-61.8,-2.5,-2.2,-3291,65.8,4.04,12.7,,
25.91269701,-80.1376408,50:23.3,12/16/21,6,0.931,335.98,-7.142358562,1.24,327.6,321.89,1.45,-2.76,30.1,0.0,3.16,3.16,45,25,246.2,14.6,-1.7,D,589.6,16,20.417,1,0.94,152,283.01,-80.1378397,25.91273834,0,0,1,N,2.600792,67,67,11,9,9,293.8235,0,9999.99,3.17,3.297,2,9,26.7,0,26.70000076,48.91,1553.18231,12/16/21,14:26:00,26.19,71.28,48.91,1.131,8.04,-61.8,-2.5,-2.2,-3291,65.8,4.04,12.7,,
